Actual_Train_Price,Predicted_Train_Price,Actual_Test_Price,Predicted_Test_Price
5.23,6.440954451920873,3.7,3.403572367945913
3.25,2.5569615673616637,6.8,8.451608403589605
3.5,3.8763819944606,16.1,12.398260780434615
4.65,3.8284873456976167,2.75,3.0188756529958387
2.0,1.1924617710929373,2.0,1.9909183472975758
4.65,4.2453716959157655,2.3,2.052508026058465
7.99,6.111909011317984,21.37,27.05571133671555
16.46,20.28021977475384,3.75,3.6895266651003533
7.0,7.170697505023719,17.27,14.704257737324548
1.95,2.297734505259176,6.75,7.368755706486336
7.0,6.083677693304989,1.2,1.137825869106368
3.16,3.668702302888491,4.05,4.20103611657119
3.3,3.9421235905565686,1.6,1.893485051875189
4.5,5.048952672382377,20.4,18.91008892100605
2.15,2.566271042390542,4.65,4.63154994212227
2.8,3.506037942113619,3.23,4.871881190975456
2.75,2.8634823132995972,3.95,5.130926932140204
2.5,2.2835265330020715,14.5,19.610688460354382
32.1,26.79819923481767,27.0,20.429632894902255
97.07,71.80970128663701,6.5,6.472968012329598
8.5,11.718747190834538,2.4,2.8958508905955616
4.55,4.578604881568394,5.25,6.830670022064123
16.77,20.967282541295326,2.3,3.8391943951915306
7.29,10.705700878714378,4.38,5.02150257319547
3.15,2.7938898109918022,8.0,14.192047747459137
3.35,3.6532508475735797,11.5,13.288609344205879
4.35,4.270039731498204,29.2,36.82669736740381
0.45,0.8276642055074358,4.72,4.251247813697746
3.3,4.509438787442309,7.52,5.6188280482753985
12.75,10.39227110104015,9.2,14.603798178539432
35.28,33.00365037198438,2.15,1.6860123248958434
1.45,1.580590295362281,2.55,3.2991269235996175
2.3,3.106093177068029,5.65,6.489725441362321
2.41,2.178175657361751,3.26,4.301462151991926
45.0,25.108745449543054,8.5,8.389156043193507
2.9,3.6788499333118043,6.25,6.491898662393501
25.75,22.014091996114146,3.9,6.595555522911861
4.65,4.33307507459648,3.95,5.2985773862744585
4.4,3.1923586010711786,5.0,5.963559282764965
11.87,10.926049320145285,30.37,25.051560010293173
8.92,8.256456950933687,4.65,4.324018293023622
1.65,1.4937785217752566,25.64,25.392243076575852
2.21,2.1678140242281496,9.5,6.814627812200083
5.59,5.820673073068344,42.91,70.73647803316281
4.25,5.120622076262912,13.49,12.861784659939495
5.5,5.338669600250521,1.95,1.7409598360452165
6.11,3.8369725482845967,14.22,17.418192869463933
4.0,3.8990599031486037,7.68,7.389767375862879
3.8,3.7334343007915183,6.5,5.104122095295754
31.99,28.713654158014755,16.75,10.801411547571146
17.5,11.946719416041761,3.85,5.70886200111826
6.95,7.8284248230536715,2.29,2.602451461709667
3.75,3.940610036001023,65.81,79.21901465907591
5.6,6.604800559544332,5.45,6.779511331745078
1.3,2.855139683535894,3.75,5.467974829523959
4.0,4.958449179125156,6.75,5.320544432830432
6.91,6.010962787391131,2.3,2.248150071161432
2.25,2.5364874021889072,2.7,2.661414170757898
10.0,6.9263677886553925,1.92,1.7029506525669031
13.9,14.472392263586897,6.93,4.614703751064786
2.25,2.2364641817522735,5.86,7.415099595035294
3.32,3.33499896304256,5.5,5.203511411469985
2.6,3.6754952890142922,6.3,5.010566379250853
2.25,2.3489335923284935,7.17,6.334967438067656
5.25,9.672084728074172,7.5,6.141911858828846
12.75,8.37097275276305,4.7,4.979829275162643
5.89,8.671464601688776,13.5,10.510970159074471
6.55,4.613733429063975,10.91,14.008466443809757
3.75,3.457416573665397,48.22,38.155043834990714
1.4,3.268485951071253,7.99,9.844388620631339
10.0,8.802909559687738,17.89,18.8173505050493
2.85,4.289678710318644,18.5,16.871916227959467
5.25,3.6912316101398894,2.01,1.9788353200132311
2.5,2.4060405246272847,6.85,7.9565147031840935
11.5,10.79337811516289,22.0,20.64782723609532
2.15,2.8634277989436594,5.5,7.055733981847525
6.0,5.816306358461632,3.5,3.1779854503351417
9.0,9.194735414816947,2.75,2.298189298196607
3.3,4.072247553223432,5.5,6.064195696286587
8.18,8.111448675706963,3.65,3.844458111814248
3.5,2.9219186692560486,1.99,2.123542137742905
65.0,53.60632527325011,43.74,29.445398877708232
5.5,4.472983287695948,10.0,9.23052974967811
7.45,8.046752732243784,3.49,4.210441263376101
4.21,3.568131028450114,9.0,6.631898976868972
0.8,1.200282157273768,3.9,4.882746051883425
5.84,7.984131987140947,14.0,10.03978138939237
4.7,3.45135940216642,5.0,5.88219100494972
6.6,5.960579611214089,11.69,11.685088427331014
4.41,5.119434381170403,10.36,17.37489180863631
50.22,53.89749524997271,5.95,4.994624974319468
8.25,7.409438504031744,6.35,5.382378182612798
50.97,36.336972757299236,8.8,7.724694072766225
5.75,5.090205429963558,3.52,3.664195447495571
3.45,2.713406816463727,4.27,4.758662655771032
4.29,5.127794616701026,2.5,3.0964221279166257
7.75,8.34166300979231,28.5,20.5907424726965
34.51,25.128770738076202,19.4,34.7470229950348
5.85,6.432867080659148,3.16,3.0985412401690944
1.75,1.859074070055856,4.75,4.502212734224472
2.19,2.031299418943741,3.9,3.706825179436014
3.5,4.731914552080181,4.11,6.406462538799355
60.95,52.51578896476436,9.89,9.126489508553794
28.0,31.802699430061477,5.27,5.605297253947294
4.35,3.941347108632307,7.49,8.108604987816385
9.18,7.814367760303325,6.5,7.126540688438736
16.68,12.681376525373954,52.54,68.78455891116421
2.15,2.396805186465223,1.26,2.2285766711611856
7.22,7.887822250206789,1.6,2.8102424444124265
36.0,22.459643761047065,6.26,5.084391303420857
4.5,5.419928952209576,5.35,5.617598884961652
7.75,7.246231048345629,5.2,3.5917149259445846
2.99,5.221165851997151,3.75,5.665209825407133
12.5,12.989670789808622,6.0,4.859355679233099
19.5,11.324271335773453,4.25,4.873458529487592
12.0,10.312894026050904,6.75,7.2454888453000255
10.82,8.395859246967786,6.95,5.345397050731649
8.25,11.540602750602169,19.0,18.536488256432165
17.75,13.887012241533828,36.0,34.51619068858099
7.08,8.016957912912252,5.25,4.12630261047346
10.5,6.347002913907148,2.6,3.5207673689050263
4.8,6.8389552808090155,8.0,6.409708542324372
7.51,7.393619876846105,17.92,17.58206697620134
16.14,16.450025847314866,24.0,30.383205480484417
4.9,5.650316840297544,4.0,3.6976684826366517
5.25,5.136674452718328,11.5,8.569309219494825
4.65,4.950481570862825,5.5,6.1566784168983935
5.5,7.198026027957173,6.5,6.62828304225822
3.0,4.302439926252827,12.75,11.598484499646291
3.5,5.365778143706359,6.2,6.926142853447659
7.39,6.297763237543165,18.75,9.786213752797687
3.0,1.8142440356615288,3.5,3.491786823516939
5.8,5.634752322518061,2.59,5.035057381206066
6.3,5.396988279157054,0.75,0.892090273202519
9.46,10.937388329867304,2.65,2.4930340456565947
32.73,32.32043615822889,0.9,1.4331157577649647
3.1,4.405218814049095,8.5,7.43391264233583
5.49,4.216994579612253,3.25,3.7598750439608484
3.85,4.526883533625655,10.3,10.223989067651331
3.22,2.981283487827856,2.3,3.055149803995128
16.25,17.77172579674447,0.9,1.4878087137467724
45.77,59.82836054177069,45.52,65.14823838447961
75.0,45.13988601355219,10.25,8.479488645009573
3.3,4.458535867251272,4.75,4.210853250226309
4.25,3.3955310386542528,3.95,4.031630473552908
4.8,3.5748113084867925,4.5,4.348038766796059
2.1,2.217624931539555,5.5,6.2095803943944246
5.99,4.402846065824393,2.35,2.67820428875891
5.31,4.489188037412513,7.53,5.9745284904346505
17.09,8.581718169185633,3.15,3.1980413780636265
4.35,4.249128486999474,6.3,7.6378372587957
3.9,4.103856487470541,3.48,4.513818232164655
27.75,26.033196568042943,6.42,6.68899642145059
2.4,2.9813453441974045,5.0,5.1876507795195375
4.33,6.557276222077159,1.9,4.049429067241271
6.5,6.426570642158805,6.3,4.77749090739515
7.2,6.0782587082398765,1.3,1.6132822972994096
6.4,7.71957445638138,5.65,5.492168151987432
24.0,16.826305155573724,10.79,8.738069618371666
6.34,6.17482608027137,10.5,8.761665807181735
7.0,6.335487290015558,9.6,7.028347377760487
4.5,3.7599933435319377,2.65,3.0847310366501715
2.97,2.6128385129047973,25.0,11.818383195326199
6.0,4.769423003007205,7.7,7.682621547184414
4.5,2.8960177088227024,20.25,14.565668210397043
3.11,3.5389157985038584,4.75,6.440775297002818
0.65,0.7363971787089537,2.25,2.6013239057377606
6.0,5.9836851742209,5.5,4.475347443007731
2.58,4.928462490180327,4.45,4.536630070723769
6.21,4.403976214531971,14.5,13.825858622474827
38.75,39.034326824837024,7.56,7.013668648211128
2.5,2.9073987109556967,3.65,3.5194976371541644
1.6,2.8333281040492024,4.1,6.0092397664771235
2.05,1.8297627130276644,3.71,3.984427063171081
6.54,6.428546943460692,5.75,5.014901248542251
8.86,9.204776607842355,17.0,12.931178946435109
5.87,4.473895944869969,3.5,3.9268379302032197
2.5,3.0677807152511574,1.7,1.8293471359732547
6.3,10.426907606739741,12.95,15.325909861399884
7.75,7.758636351412052,8.1,7.293913476184573
6.5,7.71336156134041,35.0,27.63936631946362
7.5,6.181477558112358,9.25,10.420077859527549
3.4,3.3235854606903805,2.45,4.008144834451419
4.0,3.166377592348148,5.0,6.099188143243002
3.69,4.900370536210906,2.66,4.465693373482829
5.84,6.3613129620766635,22.0,13.061255258997857
7.4,7.599962221389266,6.98,7.502224217944464
12.49,16.15987009138784,5.99,5.058295821225423
3.5,3.6308150998719104,3.25,3.6713585612418735
39.84,30.626447020997777,22.0,24.565105891538522
7.75,10.509452672762286,5.6,5.965596813137163
2.0,2.1935868686294624,5.34,9.112719731204654
4.55,4.874557109108813,7.3,8.418506514332819
27.43,23.60504067436138,3.9,4.716520375302797
2.3,3.103916604097136,1.85,1.534198517235565
2.7,2.3036461477656496,0.7,1.0524873003471167
4.75,3.7896491371810948,3.75,7.366264717850637
9.75,9.036416667927737,8.0,5.354010759945079
3.5,3.790801959530013,7.75,15.885396234007915
5.95,6.273229087621144,6.1,5.170509012732698
3.1,3.060171162797787,4.85,3.621137166986915
8.61,7.4416055330112645,30.0,56.1702736860943
3.0,2.543041102086287,6.32,8.23703973538482
11.5,16.176110203569813,3.19,2.300737076585355
12.75,11.882058947969977,51.35,26.398168792022155
2.95,2.844067167563257,7.09,5.3888633432824555
8.25,6.821268089513781,48.76,55.244484972210834
5.4,6.721698954048973,3.5,2.8225311033587097
7.5,8.064053716825416,1.35,1.1559701711073818
7.95,5.581136089123785,4.75,16.760901490700668
7.9,8.255919801137104,4.5,5.701870460341742
2.65,2.678317798585111,21.56,17.22113076470966
6.1,6.582220497200984,11.5,14.402207294344182
32.0,27.94316540654116,6.7,6.557214727267596
1.17,1.266341304013457,2.3,2.194690526245974
11.51,7.846471780431988,37.92,30.764647718481488
8.9,10.109593777422349,23.99,22.630373036682197
10.0,7.803179943839642,3.25,4.520447086278518
7.53,8.59644571914958,9.25,8.547031058030488
1.5,1.1298637499152875,5.75,5.249962244313816
7.4,8.40271479423704,11.5,8.377663485735718
19.25,17.843306513248052,12.5,11.962422455177766
5.5,4.663749945670902,4.15,4.312097418705813
3.95,3.982300987210485,3.25,4.436613020645228
5.84,6.324856392422333,5.64,8.443375000172413
4.1,2.9278686885117384,8.75,5.414094475344509
12.0,8.938935649111066,5.25,4.219693772849942
7.5,5.601292198851224,4.45,3.1238257589907783
39.22,31.931788766886253,7.23,8.06046101779064
58.54,68.67909074354348,4.5,4.618195575029589
35.0,33.202206164080735,36.0,29.76137403438681
0.9,0.8342543604910939,9.5,8.147149911208542
3.96,3.739711153717719,1.22,0.6784436582521742
3.5,4.969641347106729,6.2,6.3260731363937435
2.9,3.327607135984993,18.65,15.510378701054808
2.11,2.0222822640645512,4.6,5.315318047306002
25.71,17.992980559355924,6.95,6.531959768876711
4.5,4.399024718605607,5.84,5.7628644175661945
27.0,20.242012748341164,4.45,4.463064991046759
3.75,3.817362488089132,3.52,3.76418908862959
8.75,6.083427185219392,0.85,1.5331467427601295
10.5,12.572470442759577,5.3,6.087860298886574
3.95,3.616399053748323,11.6,10.11926986921277
3.5,4.6289159779924605,8.7,12.210998280566534
4.4,3.505721736290339,8.8,8.33595035838383
4.38,3.6772701685950495,4.75,5.767291970759365
7.12,5.123060680470922,2.1,3.2977361890142265
2.1,1.7244716122848263,8.25,8.981254950047365
3.61,2.981471788789959,8.37,9.973461595941972
4.17,4.027013326533953,3.4,5.7124265275723545
4.9,5.183331150631064,6.11,6.825420860182254
2.1,2.7744743932228517,6.99,6.101660815836622
2.5,2.8082759814934093,4.75,5.957228043725192
3.45,3.2409934505427116,7.9,6.315434338085571
3.75,3.4089284915518308,9.45,10.674665069135404
5.64,5.051087132408863,2.8,2.89291761673086
16.0,11.581693292239043,6.75,5.503081187732231
6.22,4.882122967311939,6.2,8.99977725092288
3.0,3.390830419626564,3.8,5.083136904465795
6.5,8.33069151114755,4.5,4.41427380049967
34.0,20.522881197938503,6.99,4.257226862468064
2.25,2.5915984281147386,18.5,11.209281577452737
8.25,6.635911413009901,1.7,1.5662252615527952
5.75,5.682634393649724,5.11,5.524800729012359
4.4,6.639341561370127,5.4,5.9258550858238745
5.98,6.560199719533987,1.4,1.0037791632215454
17.49,13.538129512606076,37.98,40.97864218267033
4.9,4.538036959385952,8.27,7.714201547571505
30.35,37.091761961985604,8.27,11.369066758502175
3.41,2.159141431207762,6.69,7.033627864700014
9.06,10.265273611904236,5.5,6.515884529070926
2.65,2.3648510542518433,3.5,4.786161783685899
6.98,6.628303490799206,7.8,9.639473668032906
3.85,3.971905957736211,9.5,15.658141421047068
13.5,15.537118238731841,1.85,2.6591882733809453
15.25,13.60092081733516,3.87,4.781832430683226
3.79,3.810243052347078,4.5,3.812020998828927
6.35,6.124589101706989,5.0,4.012024293792339
6.5,5.8936080171880905,4.5,6.882500392191408
4.5,4.88196245896547,4.5,3.8380513904085483
3.07,3.337897252483823,3.05,2.601346510607116
3.25,2.629147256350698,2.7,3.766513994769636
8.5,6.468876813175658,2.38,4.417508038168658
6.0,9.34541581752631,32.73,27.35657881378245
11.88,10.604575196027277,16.0,14.601209326077964
4.0,5.146085202303224,7.26,6.26210401499507
62.81,72.16732160155723,5.15,5.101148066045421
8.0,6.605413941110925,2.85,2.7702292495787755
3.65,4.792262889214438,12.25,11.924394340529027
7.25,7.885654886544296,5.05,4.562233115005444
3.2,4.005835377902939,18.75,14.787628405648622
3.2,3.6859465295923295,6.75,9.00041074564976
7.8,7.147439742981824,9.6,10.810653107657814
1.8,1.5705666544213936,19.0,19.378808357921653
5.95,5.276529513543631,5.85,7.805698397229574
1.65,1.6314063367917808,32.44,38.360302521263066
0.85,1.3008201382471285,8.9,8.367675140380285
6.99,5.8617442804913455,19.97,26.580769977048195
3.75,4.1271749807407705,20.0,18.66929065738032
10.97,13.325761496511369,3.9,3.8687669535367335
2.5,2.5784086294801383,9.05,7.7173673544265995
46.95,25.180651314329417,9.18,9.937270209657644
1.85,2.2016767898162195,3.65,5.268588402857876
1.05,1.5366961945302218,10.75,7.571515808082763
5.35,5.12583091510795,5.39,8.848401389446204
2.35,5.104846975270355,3.45,3.2394739623562234
2.5,2.274063851238463,33.5,40.03933576143159
2.4,2.468655959891666,1.05,1.079134555669849
6.35,6.457680793651425,3.2,3.082527721721646
4.9,4.3525313492534865,16.5,16.603191419330308
4.25,3.6770025465588274,5.25,6.477274692605104
3.5,3.1503556274723348,2.89,3.1864623551382536
31.75,49.598046271142124,29.0,25.510609044869806
8.5,7.923209141875518,2.9,3.0725994505580254
38.76,33.55111880068732,5.55,6.344431624836068
9.62,8.892883281002602,2.59,3.792035124254238
1.65,2.309028077810322,5.25,4.1861768309568355
1.5,1.690703340492995,26.75,20.954089067841466
3.39,3.3148459225027156,2.4,2.2752478956367463
2.4,2.8989341280379333,3.49,5.739126013031521
9.5,10.330958118408972,2.75,2.856487213315809
53.11,51.01564772749643,11.99,19.554454933494924
43.78,51.64800832729399,2.25,2.4269275296111736
19.0,12.117458952882291,7.88,7.827609013998571
18.5,16.028500601669716,24.25,19.18525991293441
3.1,5.160358269186003,3.82,5.147922763006501
5.66,5.316238492064948,5.25,4.885120039422146
3.75,4.150171461709105,3.0,2.954697275789499
8.0,12.612960680358,4.0,5.261945314735658
28.5,29.45265106048512,4.0,4.741290599122102
4.75,5.478469423508634,1.45,1.6032650496819838
6.75,6.491209733993092,6.35,4.92643445799752
45.0,51.7933509976587,5.43,4.707041991349363
17.75,17.225981708447804,4.8,4.243941292615595
3.77,3.031286889160669,3.2,3.55555367736177
29.0,21.801142307563026,2.7,3.3558034479412178
1.75,1.8638179665836851,14.25,11.83689892326574
7.5,5.486673211168245,16.0,10.003726791820375
5.1,6.7471361730268224,13.5,11.393006073451952
3.5,3.8823525504249896,2.9,4.984030437011366
2.85,2.5447892453237424,8.9,9.411330426015898
1.46,1.8309145464182353,4.0,7.386153461407862
0.92,1.545412234723971,5.45,5.280762849939317
3.46,3.6633080021439053,5.5,4.618233408514541
4.25,5.319278801463779,5.5,5.527980646949825
5.9,4.828398760926026,11.99,11.235164599380118
23.75,21.800052017273533,3.6,3.1295946900251903
4.1,4.719471952944663,10.9,7.581414138090965
6.21,4.180643028048995,3.0,4.352018249585429
6.25,8.501767637770847,25.12,28.304844618406396
2.66,3.5274295582650543,6.8,8.995388772588992
6.5,5.434468455208665,10.2,10.180586591535187
1.5,2.0035531482370246,2.4,1.5663010597128748
16.5,12.029273474159938,8.15,11.285755483158857
42.0,26.331619004828266,3.5,6.305547211503009
11.0,7.464095165996494,5.75,6.524980135353763
1.75,1.404396540814961,2.75,3.7184516234462506
4.65,3.8562364110142098,6.29,6.493970560096451
6.26,5.3566996165759875,9.8,11.839601753053067
5.9,3.661851339242726,7.0,5.116088511615271
3.65,5.719455925337755,12.26,8.923294234649708
48.0,51.2967904681603,7.58,7.237168035990801
12.36,7.93086839648992,3.6,4.534109696370473
10.0,12.971114162623286,8.25,10.8258369038414
5.65,5.631217547173936,7.0,12.662614707143497
5.9,5.418352915561552,19.25,25.53902461618035
40.0,37.40777461164948,33.5,19.406219182622753
4.8,3.745939539189582,8.55,8.192891522052783
14.4,17.788375744149253,12.25,7.66243226016385
5.1,5.526804526738098,2.95,3.075176089959714
4.8,5.692356930263015,6.71,5.6706259583327165
8.5,8.145716538763914,3.0,2.833307944699861
3.6,4.252153740269516,3.5,4.3239654178286075
6.25,8.843082658339778,4.0,6.256451942871217
4.0,3.819777845182822,13.95,14.2199611779545
27.0,24.79419062960979,6.14,5.663061181948352
3.25,3.793833058391552,14.82,11.32489665918779
7.38,12.648318063661637,3.75,5.798231488748901
17.25,14.624424823082963,3.5,3.0826695625332543
12.49,12.864264098354674,5.25,6.6770197942047655
35.0,14.063013865611039,5.95,5.893112937024063
8.0,4.946772365781557,23.25,22.29774826763324
24.36,29.32252930986687,4.8,5.717902645612567
7.65,5.822069413284243,2.8,3.109573726766732
0.51,0.6302728041519637,5.63,6.830253093989973
3.0,3.048918838327113,19.25,15.782274533889616
4.07,5.136640297148547,2.99,3.1625328498705505
3.8,4.68778016818899,3.9,3.096151189037668
2.85,2.9439759170041544,5.9,7.665808560224036
5.27,5.174111942581562,12.46,12.556781638435499
4.99,5.315034373687245,3.65,4.520074447975861
5.5,7.744268930627303,6.2,10.893344159766528
1.75,3.4001959670077357,2.25,2.7390237864157707
14.5,15.522209948346921,7.75,7.472882740273978
8.15,6.333555676625243,10.49,8.906473220903871
5.6,7.379519644534687,6.75,4.5627773078508165
3.55,5.774050153621148,18.58,17.569295223004385
3.8,3.5843385516378987,1.95,2.126227032712525
6.7,6.766397011162564,3.25,3.5186300620283064
3.55,3.984450355734559,3.4,2.391338677901663
16.13,15.241984137497052,10.9,7.614187493502982
19.0,31.17998298582741,28.0,19.061331481153744
5.55,7.021703333759574,7.25,5.089216300998584
39.5,26.599121185113514,8.0,8.435190751444717
2.35,3.0729423476225604,3.7,4.317993850603835
2.85,2.534650576856963,3.65,5.980334534424684
5.5,6.560059915380948,4.01,3.7425336349778027
4.0,4.394618159047858,7.5,6.293436224417391
7.27,8.602754825690992,3.75,3.993696125323002
13.25,14.751081971967803,4.33,3.7312806128877796
6.89,7.504546628986628,7.46,7.567288740066885
5.9,5.057014058257459,6.5,4.601231098795771
30.0,28.70185417422834,5.27,7.689840804065698
2.66,3.094272957117198,35.0,23.73263650182034
3.5,2.7168624641060837,24.46,18.440347205017858
5.74,5.0537050212319565,4.4,5.761268501149906
1.5,2.778809850145099,9.15,8.130048927051641
11.56,8.19641751138036,14.45,7.210515099167116
3.25,3.1616048055583943,2.8,2.845762847154698
5.7,3.1636046571063114,39.75,20.22112518039382
5.43,6.756819492651176,3.1,2.4820056076335106
30.5,29.918554008011135,2.65,3.2708993625569365
5.09,5.420677046683897,15.0,13.483108892566742
6.25,6.630490369817036,15.3,13.716593089210745
8.45,7.906130100536994,2.25,3.1261640576900414
6.41,8.11642236136558,8.85,11.147123081261638
2.85,2.582135625907006,9.1,10.229033674499071
18.0,15.284453307302668,6.57,6.155711428122365
3.55,4.251241545470553,3.4,5.029081309052507
3.65,5.347073606471543,1.95,1.8812704561201652
7.5,7.870505059385522,3.5,2.021158274044067
3.2,3.6264097303461904,31.94,32.1861266815619
5.1,6.47436381342484,6.3,4.0734077940086975
4.3,4.963476955648664,4.75,3.2319771811996683
1.9,2.1666813432197376,4.5,3.8494095000945814
6.75,5.92660454028006,4.0,3.4351366063277866
9.0,5.808991589940188,3.25,3.157058931994638
8.85,8.572196504317036,3.4,3.4629189076324054
6.1,6.614188310859479,5.9,4.6771025578165615
4.39,4.708443175966833,10.4,22.440007649164286
5.0,4.604840702151491,17.15,17.958573380621935
7.8,6.480495573116881,4.5,5.711610714496068
7.5,6.922738575178229,7.4,6.89261031395715
3.95,5.144073347560606,3.0,2.980124717329286
3.8,5.3591694252745254,2.75,2.3583603443397814
5.72,5.889480020911243,3.8,4.716210568348912
4.0,4.215519911012171,2.6,2.7151423813116407
3.75,5.700817132817951,4.95,5.729267773929804
7.95,7.460531258625249,9.65,10.668523285870839
2.4,2.959620966545398,2.75,2.3012031523297742
6.95,6.0066529393601495,6.29,7.49186758608405
4.6,6.513751012891454,3.88,3.761265373135285
2.5,2.9721761622822873,8.02,8.74085976643533
8.85,5.822014921643743,7.2,7.743069820836748
2.85,1.8143820979163139,4.98,3.810547422189476
43.0,24.120873297941746,1.95,1.8380586384198931
1.11,1.3233837753117241,4.43,3.551380738122643
2.74,2.2771438273501765,4.45,6.024963479743526
18.0,13.05764658647446,5.75,4.8762587347061075
3.47,4.010183749026897,8.45,6.810823488776651
7.4,5.06484036373602,14.29,12.614708429421395
35.67,42.540730557018556,22.0,11.065538692338611
16.0,11.891018484765578,2.3,2.0318204132612827
5.49,3.8570335363858503,5.25,6.387470084904395
5.0,5.223789825293921,4.02,4.456714667515399
26.5,31.15266365143871,9.14,9.981965222926448
15.96,13.589721539018557,10.95,9.594152514560946
4.09,3.739717617872195,7.83,9.40556943816396
6.95,6.515168549073479,4.41,5.537107648024451
3.99,3.4567005711040615,7.98,6.357495531240759
2.49,2.832445166532927,5.85,8.151269241539216
52.0,40.53977277254958,5.95,5.051764413492779
3.9,4.491108467877192,26.5,19.523008203480156
4.95,4.521983410369531,14.76,13.25012409787131
4.38,5.625599240213345,1.9,2.5259495004620747
13.23,11.864871936303214,4.95,4.42985841464545
6.07,6.36214801234223,12.08,10.443082680886368
2.7,1.601199706120921,5.57,5.946098720108216
13.99,13.21563044516215,1.6,1.855376330918265
13.0,13.279415232937312,5.4,5.04843820477059
2.95,2.765090081039716,6.99,7.686563400254164
2.75,3.058142739823937,31.0,19.7283811825259
4.25,4.334174659074283,5.99,7.220701169667394
22.0,15.247219332326878,17.23,15.04935521154341
12.0,7.1395024595125784,3.5,3.495417306652127
8.01,10.044045173950646,5.21,6.6651676095059535
12.25,9.502858458708372,6.25,4.471724751902767
6.85,6.2105507550249754,14.7,11.378689791237772
5.4,4.483958100723197,32.0,28.118091870554377
5.37,6.141470164581421,5.8,8.648806950469119
4.9,3.5897551748820704,12.0,17.00204766129836
5.72,4.418198668766658,2.5,3.826181045213409
5.0,5.056489425727312,16.45,24.691708922491728
4.82,4.9299669340072985,26.5,9.461818106615384
16.25,17.980366575585098,11.39,8.190290911722323
3.25,3.9995087677513452,2.32,1.8545172103553451
17.25,14.34912738761719,4.65,3.548673268669398
1.25,1.9848174339364983,48.91,126.63319842639878
9.0,8.469002340808416,7.49,6.56777951429689
3.65,3.578850204045909,4.35,5.489860799576048
5.75,4.863495492434235,7.75,6.617061279692788
4.99,6.596728860751571,4.95,4.431740194113922
5.25,4.324683908011798,13.0,10.601877291058559
5.0,4.643170310845494,6.3,6.3547878435073075
41.5,23.025018478059184,3.8,3.214970862129139
5.6,4.616146057602097,4.5,6.1037980749666225
4.42,6.442423392475288,4.2,4.392946903117968
3.1,2.8604547508560887,3.61,4.040815193037848
2.65,1.9452536781593643,12.9,16.70145287768901
7.77,7.3633285639379595,6.03,6.660268065660126
4.8,5.357786614704782,5.8,5.821812867273992
16.5,9.378693495396641,6.0,10.372629603811928
3.7,4.43379815747852,5.5,6.761750224800418
8.3,10.366167024799001,5.53,6.541496288066341
4.24,3.7778212041314845,2.6,3.0868791258291473
12.5,7.569102293491684,5.25,7.157625400869473
7.65,8.092372057546447,35.0,20.969682659127436
6.5,5.6526783651247134,8.9,7.640353438191005
4.45,6.206655463291677,6.58,8.32408553740445
5.75,5.6772372851667345,3.59,4.063883233411255
2.71,2.138410764062133,2.88,2.4815168595360393
54.45,58.70640499320937,3.5,5.172237049293533
22.2,22.794180016326106,3.45,3.1503556274723348
2.7,2.269745941185243,3.25,2.4985942587824455
3.75,4.257233578844722,26.0,22.01751911732454
5.0,4.7355306847580545,2.6,2.7559337472824823
2.95,4.73446547729457,25.0,19.288577699271443
2.1,2.4655371971941085,6.9,5.84970975838873
3.6,4.039748649537607,7.9,6.885572418447427
28.63,45.6112760210513,16.0,11.829147028971832
4.0,3.9514040134266653,11.0,9.12763547322578
5.75,5.434850965632453,5.75,5.184225445052367
3.8,2.5722208625395817,3.9,3.834183681426702
4.4,6.932844559062435,30.0,26.529625791834402
11.99,10.386234894323374,2.44,2.7961258103394053
1.1,1.349284970894515,5.5,4.3881294239630195
2.75,2.760164946935636,6.6,4.836400672188503
5.7,5.93895604446601,10.08,12.262140651822964
6.75,7.77012939390968,2.35,2.5692453647645914
9.18,7.149441827872982,14.5,13.864420860885078
1.96,1.5905937288603842,5.38,7.74218956193126
5.5,6.332964601042585,5.45,5.000631537164467
5.85,5.66112410661355,1.1,1.3235964004714744
7.5,11.55690412527201,3.1,3.9585548940111
3.65,4.490307157382387,49.0,40.54758274415798
8.2,7.06296742364779,3.96,4.759979912789433
12.34,9.088247039239187,2.44,2.5085659332804595
3.82,3.7665852342922572,9.25,12.921719558525028
30.5,19.654109009365275,7.0,6.538541664732505
6.7,5.873545288164888,6.0,5.87761783581527
3.5,4.364773466832072,0.85,1.4629941722062907
7.95,7.292335040235525,4.4,4.510011049332473
11.6,12.012100937216472,17.85,12.871570906810607
6.5,6.280655550449591,4.52,3.036238404476223
9.23,5.692039336225353,3.75,5.217143022252554
5.75,7.305924420712466,13.25,11.293306722994556
2.95,2.802355336035423,4.95,4.29835338268783
6.24,7.624301862623915,12.07,19.851909546195404
4.85,4.319492364210208,3.55,3.9834677994129533
5.83,6.545217468210252,13.77,11.912779431864248
44.5,31.763106084313048,6.75,5.164187422037186
5.35,4.02416055011543,3.65,3.867437650661152
2.7,5.0437023238202965,1.95,1.9002209448502188
4.0,3.8213376938744497,12.49,13.340406254583648
2.0,1.2030444733748296,5.5,5.463644041653055
1.8,1.7521771190730806,4.86,4.051248667338829
4.3,4.577255036101608,23.86,16.30659994575768
6.0,5.16997769704896,32.64,27.56483397830025
4.8,4.3660604603707105,3.4,5.251082933043493
9.95,7.0328618158051155,4.25,5.226688647053712
11.5,10.377314719429494,3.1,3.3492754333483346
